actor_id,movie_id
3135,273435
3136,273435
1147,206113
2646,206113
3137,206113
598,376196
441,376196
1644,376196
3138,281364
3139,281364
3140,281364
980,439815
3141,439815
1221,439815
1025,86960
1028,86960
2817,86960
790,99785
1743,99785
515,99785
1809,94137
876,94137
2782,94137
1047,84805
599,84805
2681,84805
622,92099
165,92099
3142,92099
3143,190332
3144,190332
3145,190332
1325,169547
32,169547
3146,169547
1349,1504320
136,1504320
1617,1504320
2710,96320
470,96320
3147,96320
3148,3921180
3149,3921180
3150,3921180
141,954990
174,954990
54,954990
3151,88939
275,88939
130,88939
3152,1153040
3153,1153040
3154,1153040
7,2084970
105,2084970
3155,2084970
838,81375
1170,81375
2185,81375
2039,80549
1390,80549
3156,80549
2644,1196141
154,1196141
619,1196141
3157,2023587
1677,2023587
3158,2023587
540,85995
2039,85995
678,85995
3159,3063516
3160,3063516
3161,3063516
3162,436697
2917,436697
2003,436697
475,94721
515,94721
3163,94721
1125,906108
1715,906108
2720,906108
72,110367
10,110367
1553,110367
2917,1596365
25,1596365
3164,1596365
3165,455857
1296,455857
912,455857
674,77416
499,77416
2143,77416
72,120885
499,120885
305,120885
3166,306841
3167,306841
531,306841
1378,3850590
442,3850590
3168,3850590
155,133751
1842,133751
1609,133751
3169,108551
3170,108551
3171,108551
509,118887
499,118887
241,118887
3172,277371
63,277371
1203,277371
699,1855199
111,1855199
199,1855199
204,1243974
52,1243974
599,1243974
762,192614
97,192614
3173,192614
831,2980516
141,2980516
1009,2980516
1534,328099
625,328099
1914,328099
1466,198021
259,198021
1151,198021
1575,56172
3174,56172
2561,56172
321,2305051
2015,2305051
640,2305051
677,372532
6,372532
1269,372532
1270,220506
495,220506
1153,220506
209,800320
65,800320
406,800320
1798,93779
137,93779
3175,93779
2184,427309
492,427309
897,427309
838,780504
1172,780504
3176,780504
1798,361467
1517,361467
809,361467
1454,120772
738,120772
3177,120772
788,463854
270,463854
635,463854
2638,2247476
3178,2247476
3179,2247476
3180,317132
1979,317132
2054,317132
630,199725
363,199725
1598,199725
1419,119229
981,119229
3181,119229
732,881891
204,881891
1870,881891
3182,229260
3183,229260
3184,229260
3185,115963
1950,115963
3186,115963
2151,416320
24,416320
335,416320
3187,493949
3188,493949
3189,493949
2874,107943
233,107943
2306,107943
3190,118749
74,118749
3191,118749
2012,107711
698,107711
3192,107711
3193,434215
954,434215
905,434215
1862,800069
1861,800069
1488,800069
3194,192731
870,192731
1133,192731
1390,283084
54,283084
1811,283084
3195,419946
2791,419946
2616,419946
591,4139124
1698,4139124
901,4139124
3196,1555064
1250,1555064
905,1555064
745,134619
104,134619
2414,134619
866,1817273
1172,1817273
3197,1817273
3198,2402157
2406,2402157
297,2402157
1542,120662
3199,120662
3200,120662
642,887912
270,887912
912,887912
3201,87262
802,87262
1093,87262
313,1764234
100,1764234
866,1764234
3202,1972571
211,1972571
3203,1972571
3062,240515
277,240515
2676,240515
3204,475998
3205,475998
3206,475998
3207,892375
1640,892375
3208,892375
3209,144964
1255,144964
3210,144964
1417,417225
1979,417225
534,417225
527,1563738
206,1563738
337,1563738
1759,1172233
2199,1172233
1367,1172233
682,211465
99,211465
3211,211465
3212,310910
1217,310910
1493,310910
1505,164108
153,164108
838,164108
3213,352277
1011,352277
3214,352277
2161,97965
1123,97965
816,97965
3215,120598
571,120598
3216,120598
493,1258972
295,1258972
3217,1258972
525,119304
515,119304
2894,119304
949,195778
104,195778
2678,195778
680,88846
499,88846
119,88846
2281,361696
2450,361696
2413,361696
3218,281432
724,281432
3219,281432
153,118715
211,118715
79,118715
1007,462200
219,462200
490,462200
1354,279331
3220,279331
3221,279331
433,829459
176,829459
3222,829459
1959,202402
70,202402
3223,202402
2479,285462
197,285462
394,285462
37,278500
136,278500
220,278500
1894,453494
357,453494
645,453494
3224,780536
3225,780536
3226,780536
490,1699755
2495,1699755
3227,1699755
204,1031969
52,1031969
254,1031969
2134,1142433
71,1142433
2703,1142433
916,2091473
344,2091473
1688,2091473
784,1178663
2161,1178663
3228,1178663
1694,163676
2336,163676
121,163676
1494,419294
3156,419294
3229,419294
519,120716
247,120716
572,120716
3230,373469
22,373469
704,373469
128,138510
197,138510
741,138510
1207,166924
457,166924
1899,166924
3231,397044
1406,397044
3232,397044
457,1182350
233,1182350
107,1182350
797,1334260
51,1334260
990,1334260
2790,488352
3233,488352
573,488352
2323,800241
87,800241
3234,800241
1063,90848
1690,90848
3235,90848
1098,142201
1066,142201
425,142201
1263,808279
457,808279
1324,808279
3236,3153582
3237,3153582
3238,3153582
3032,165773
680,165773
3071,165773
3239,17136
3240,17136
3241,17136
468,414852
1577,414852
3242,414852
1076,114660
79,114660
1171,114660
3144,3508840
2672,3508840
3243,3508840
384,252299
660,252299
1038,252299
3244,376968
3245,376968
3246,376968
3247,785035
3248,785035
3249,785035
3250,1020558
144,1020558
365,1020558
3251,117653
530,117653
3252,117653
2006,805570
204,805570
762,805570
1686,1551641
869,1551641
3253,1551641
676,1535612
140,1535612
1167,1535612
520,252223
89,252223
3254,252223
3255,484111
44,484111
3213,484111
3256,469640
533,469640
939,469640
79,1487931
65,1487931
870,1487931
1207,1971325
2251,1971325
405,1971325
3257,406728
2983,406728
3258,406728
3259,3856124
3260,3856124
3261,3856124
3217,1075419
2614,1075419
3262,1075419
970,210217
16,210217
3263,210217
705,107048
599,107048
1235,107048
140,2268016
1209,2268016
2421,2268016
788,117509
61,117509
242,117509
2217,1668200
59,1668200
3264,1668200
1182,2584018
3265,2584018
3266,2584018
147,105695
1036,105695
904,105695
3267,342735
68,342735
3268,342735
3269,1010048
3270,1010048
3271,1010048
3272,93010
1507,93010
1770,93010
932,100405
437,100405
504,100405
2097,691996
292,691996
3273,691996
2478,92493
2397,92493
3274,92493
2503,2503954
3275,2503954
3276,2503954
1330,96969
165,96969
2204,96969
1038,106611
2205,106611
3277,106611
228,1179891
3278,1179891
2819,1179891
3279,431021
2074,431021
3280,431021
242,83944
509,83944
1272,83944
1593,775539
2833,775539
39,775539
327,76752
3281,76752
3282,76752
3283,426697
3284,426697
3285,426697
870,146336
1122,146336
2085,146336
101,94947
180,94947
1527,94947
1889,1885265
2210,1885265
536,1885265
1906,103247
1313,103247
3286,103247
2678,167427
367,167427
390,167427
119,1007029
674,1007029
3287,1007029
3288,298388
3206,298388
3289,298388
3220,107840
703,107840
3290,107840
3291,278295
1427,278295
3292,278295
2893,114825
1092,114825
3293,114825
1634,76009
3294,76009
1163,76009
329,429573
1390,429573
2649,429573
78,270980
735,270980
390,270980
559,971209
23,971209
2025,971209
3295,1305583
199,1305583
1373,1305583
706,118301
1271,118301
3004,118301
576,120857
1041,120857
3296,120857
3297,117894
88,117894
1554,117894
560,76451
499,76451
185,76451
148,109504
363,109504
2747,109504
3298,770772
79,770772
2004,770772
3299,211443
331,211443
3300,211443
2321,265298
2154,265298
3301,265298
1714,308055
233,308055
912,308055
944,192111
743,192111
3302,192111
3160,1663143
1297,1663143
3303,1663143
34,401383
3304,401383
3305,401383
425,404203
60,404203
3306,404203
2787,176783
1331,176783
3307,176783
710,120613
794,120613
3308,120613
2057,437232
2163,437232
3309,437232
3310,218619
3311,218619
3312,218619
3313,113463
526,113463
3314,113463
59,808244
136,808244
1557,808244
2469,77296
58,77296
3315,77296
3316,2473794
2841,2473794
3317,2473794
3318,1156143
34,1156143
3319,1156143
1804,280653
2652,280653
3320,280653
3018,1460743
3321,1460743
3322,1460743
558,981072
897,981072
1384,981072
698,466893
344,466893
3323,466893
1916,1185266
1956,1185266
3324,1185266
2281,817177
1296,817177
2217,817177
146,388795
111,388795
206,388795
697,1291150
431,1291150
3325,1291150
2598,112697
2321,112697
3326,112697
322,297884
170,297884
1010,297884
2499,2637294
442,2637294
1909,2637294
3327,180073
60,180073
3328,180073
669,1931533
528,1931533
45,1931533
3083,182000
1159,182000
2195,182000
3329,4048942
3330,4048942
3331,4048942
3332,363163
87,363163
1893,363163
3333,369702
3334,369702
3335,369702
3336,1441395
24,1441395
3337,1441395
1294,93105
247,93105
3088,93105
3338,1584131
2645,1584131
497,1584131
3339,1702443
1879,1702443
3340,1702443
139,947798
259,947798
519,947798
528,1234721
138,1234721
1349,1234721
676,71562
499,71562
484,71562
1688,206275
2942,206275
3341,206275
3342,95742
3343,95742
3344,95742
3345,4257926
229,4257926
1077,4257926
1414,242423
229,242423
3223,242423
3346,96487
1290,96487
3117,96487
457,2170593
599,2170593
644,2170593
1534,1826590
193,1826590
2425,1826590
146,147800
12,147800
3347,147800
2445,241760
553,241760
3348,241760
2479,107659
555,107659
1868,107659
2764,4052882
2488,4052882
3349,4052882
1553,289879
357,289879
2201,289879
2872,184907
705,184907
2132,184907
2833,937375
441,937375
870,937375
2680,118665
1101,118665
491,118665
661,120609
849,120609
3350,120609
507,116493
1470,116493
3351,116493
1870,99253
3352,99253
3353,99253
3354,2011159
762,2011159
3355,2011159
406,884328
359,884328
918,884328
3356,470752
3357,470752
3358,470752
3359,120601
1235,120601
185,120601
197,269341
1475,269341
1900,269341
3360,2183034
3361,2183034
3362,2183034
1043,250224
72,250224
3363,250224
3364,498380
3365,498380
3366,498380
750,469263
71,469263
2646,469263
243,120531
598,120531
744,120531
461,3170832
658,3170832
2080,3170832
3090,120654
95,120654
535,120654
1605,111127
1101,111127
1549,111127
367,144168
91,144168
72,144168
3367,1639008
301,1639008
3368,1639008
502,172726
298,172726
1550,172726
2574,120577
155,120577
196,120577
2835,258470
111,258470
2025,258470
1804,188453
2151,188453
2306,188453
3369,1711425
3370,1711425
3371,1711425
1316,401711
79,401711
3372,401711
3373,416185
39,416185
899,416185
3374,1814621
1322,1814621
2528,1814621
3375,191636
2233,191636
3376,191636
3377,1352824
65,1352824
3378,1352824
2375,116269
474,116269
3379,116269
111,765010
259,765010
585,765010
99,419749
41,419749
2277,419749
3380,1659337
357,1659337
2382,1659337
3381,104215
541,104215
3382,104215
1086,420609
359,420609
2104,420609
954,1524575
205,1524575
391,1524575
3383,1478964
3384,1478964
3124,1478964
3385,1714209
3386,1714209
3387,1714209
3388,1911644
3389,1911644
503,1911644
3390,4939066
65,4939066
3391,4939066
3001,305396
3392,305396
257,305396
3393,1045772
3394,1045772
3395,1045772
3396,82484
3151,82484
3397,82484
1943,168786
492,168786
2163,168786
2408,283530
3398,283530
3399,283530
138,108399
100,108399
717,108399
225,1216520
57,1216520
3400,1216520
676,104348
32,104348
3401,104348
1163,954947
738,954947
2435,954947
3402,1232783
3403,1232783
1442,1232783
3404,29442
3057,29442
3405,29442
266,805564
1172,805564
2941,805564
3406,914798
3407,914798
3408,914798
520,168629
1779,168629
3409,168629
314,119843
37,119843
383,119843
3410,116378
1086,116378
1508,116378
1412,1294213
1005,1294213
842,1294213
333,985694
499,985694
930,985694
1689,1194417
32,1194417
3411,1194417
3412,95489
2600,95489
3413,95489
3414,386064
3415,386064
1650,386064
930,473102
113,473102
647,473102
3294,70047
2044,70047
3416,70047
3417,73195
695,73195
2688,73195
1998,163651
1271,163651
1053,163651
895,1816518
208,1816518
3418,1816518
1528,91129
965,91129
3419,91129
1095,1621045
2833,1621045
1534,1621045
2385,303714
2942,303714
245,303714
2395,84726
309,84726
1929,84726
520,109040
2300,109040
2990,109040
1259,86567
276,86567
3420,86567
794,90329
118,90329
338,90329
3421,1591479
3422,1591479
3423,1591479
1127,462590
140,462590
3424,462590
402,115641
296,115641
1789,115641
3425,119396
499,119396
1207,119396
1851,481536
1955,481536
2039,481536
1702,1706593
859,1706593
3426,1706593
3427,86619
1120,86619
3428,86619
690,81633
2894,81633
2070,81633
3429,1636826
1627,1636826
3430,1636826
3116,66206
3201,66206
3431,66206
906,265459
247,265459
485,265459
1043,1082868
1706,1082868
1418,1082868
573,406759
154,406759
1581,406759
1998,359517
502,359517
3050,359517
128,278488
932,278488
388,278488
3432,104940
1949,104940
1548,104940
1484,381061
57,381061
944,381061
753,120679
155,120679
1456,120679
3433,2215719
3434,2215719
3435,2215719
1740,2582846
2700,2582846
3436,2582846
917,128442
344,128442
1508,128442
1095,2784678
298,2784678
2473,2784678
3437,79758
3438,79758
3439,79758
3440,164181
2083,164181
3441,164181
3442,1442449
331,1442449
3443,1442449
3444,2431286
248,2431286
3445,2431286
1280,365885
1122,365885
658,365885
2146,77269
988,77269
2782,77269
3446,429591
3447,429591
3448,429591
2416,3622592
3436,3622592
3449,3622592
620,332712
3389,332712
156,332712
2646,1821549
790,1821549
591,1821549
243,114608
2,114608
998,114608
589,273799
431,273799
704,273799
1895,1625346
237,1625346
1909,1625346
2819,479884
98,479884
766,479884
1485,119326
244,119326
3450,119326
2210,120722
580,120722
489,120722
1593,1407061
96,1407061
2162,1407061
649,1084950
206,1084950
3451,1084950
1181,82934
1116,82934
3452,82934
136,335119
24,335119
37,335119
3453,82096
375,82096
3454,82096
414,318974
170,318974
352,318974
2712,279781
2115,279781
3062,279781
2790,2194499
3455,2194499
2949,2194499
1831,385004
1830,385004
3456,385004
627,1764183
1247,1764183
644,1764183
3457,2436386
3458,2436386
3459,2436386
3460,1042877
245,1042877
3461,1042877
744,156323
191,156323
3462,156323
1237,106950
1255,106950
113,106950
515,470765
305,470765
1784,470765
3463,120533
405,120533
3464,120533
1976,439289
3465,439289
1869,439289
3466,339034
477,339034
3467,339034
523,116414
3389,116414
1508,116414
3468,199626
737,199626
3469,199626
1046,1103275
1086,1103275
3470,1103275
117,253200
680,253200
3250,253200
1833,468492
3471,468492
3472,468492
1171,82958
484,82958
3473,82958
475,129332
3267,129332
2570,129332
1382,423977
22,423977
2104,423977
3474,2358891
3475,2358891
3476,2358891
3477,238924
698,238924
3478,238924
1478,1682180
3479,1682180
3480,1682180
1848,212712
684,212712
3042,212712
3481,804505
3482,804505
3483,804505
2104,361715
3484,361715
549,361715
973,1235796
360,1235796
3485,1235796
2337,222851
1598,222851
3486,222851
2747,271259
572,271259
3487,271259
1124,118901
2074,118901
838,118901
2814,815178
2595,815178
2764,815178
2692,1730687
1168,1730687
313,1730687
3354,399095
232,399095
3485,399095
3488,367082
3489,367082
3490,367082
345,120618
296,120618
1598,120618
835,284978
2206,284978
1866,284978
3491,1124052
1594,1124052
3492,1124052
496,1876517
554,1876517
3493,1876517
3494,1477109
3017,1477109
3495,1477109
3496,1486193
110,1486193
3497,1486193
3498,1187064
3499,1187064
3500,1187064
3501,3453052
1255,3453052
3502,3453052
3503,1929263
1488,1929263
1364,1929263
3504,2598580
3505,2598580
3506,2598580
1507,98084
1022,98084
3507,98084
3508,107474
3509,107474
3510,107474
666,1034302
648,1034302
3351,1034302
2931,3682770
3511,3682770
3512,3682770
3513,87363
1425,87363
3514,87363
3515,76759
118,76759
2070,76759
1477,1860213
499,1860213
3516,1860213
3517,59113
3518,59113
1796,59113
3519,1921149
3520,1921149
3521,1921149
2007,962726
2744,962726
2973,962726
3522,964517
10,964517
2043,964517
2685,493430
2686,493430
2687,493430
647,104952
1507,104952
3523,104952
102,1355630
154,1355630
385,1355630
2760,2968804
3524,2968804
3525,2968804
1330,97815
3230,97815
318,97815
220,964587
1921,964587
2037,964587
3526,183649
950,183649
1999,183649
899,281358
3527,281358
3126,281358
322,112818
3272,112818
3528,112818
2942,139134
707,139134
3529,139134
3530,1233227
1585,1233227
3531,1233227
3532,416212
1247,416212
869,416212
1046,250310
1000,250310
3533,250310
3534,105217
3535,105217
980,105217
924,77531
509,77531
1559,77531
3536,91276
3537,91276
3538,91276
3539,2381111
124,2381111
3540,2381111
2326,72684
2375,72684
3541,72684
2675,253798
3301,253798
1379,253798
1092,213790
367,213790
832,213790
3542,1441951
994,1441951
3543,1441951
525,246989
1998,246989
724,246989
1691,264616
207,264616
1344,264616
904,2404425
91,2404425
2295,2404425
134,362269
65,362269
1282,362269
894,106308
3544,106308
2408,106308
2429,240900
228,240900
3545,240900
61,108550
5,108550
3546,108550
3547,377992
3026,377992
3548,377992
1308,383694
108,383694
689,383694
1354,280720
784,280720
3549,280720
474,114113
1116,114113
3410,114113
1853,2042568
219,2042568
3550,2042568
3551,102782
559,102782
3552,102782
1643,66090
1965,66090
3553,66090
79,368222
60,368222
89,368222
3554,424908
3555,424908
3556,424908
3557,84516
3558,84516
579,84516
271,1233192
177,1233192
3559,1233192
1585,1132626
1473,1132626
3560,1132626
1728,65895
3561,65895
3562,65895
3563,1592873
2094,1592873
3564,1592873
3565,382765
3566,382765
3567,382765
3568,449999
3569,449999
3570,449999
220,122541
981,122541
835,122541
569,1709143
2611,1709143
3571,1709143
35,273517
890,273517
3572,273517
3573,62622
3574,62622
3575,62622
3576,83866
1591,83866
899,83866
2322,419843
174,419843
3141,419843
3107,313300
54,313300
3577,313300
3578,108320
1277,108320
1313,108320
3579,4051832
3580,4051832
3581,4051832
3582,1573072
3583,1573072
3584,1573072
3585,473700
1509,473700
3113,473700
1864,1566501
3586,1566501
3372,1566501
3587,3547740
3588,3547740
3589,3547740
344,119217
247,119217
981,119217
233,3658772
676,3658772
3590,3658772
3530,489270
1585,489270
3591,489270
2328,83131
599,83131
1028,83131
1717,204946
72,204946
3592,204946
2718,4094724
487,4094724
1499,4094724
1609,160862
97,160862
698,160862
669,929632
1475,929632
3593,929632
3530,890870
1585,890870
2026,890870
2381,375210
1386,375210
1220,375210
1979,455612
791,455612
1914,455612
1076,90863
165,90863
392,90863
3594,56197
1634,56197
3595,56197
1764,104868
3523,104868
741,104868
1609,391198
707,391198
3596,391198
616,116483
615,116483
3597,116483
3598,263488
1170,263488
2451,263488
931,96928
180,96928
3599,96928
3600,63385
486,63385
3601,63385
335,1412386
37,1412386
1428,1412386
3602,265632
263,265632
3603,265632
226,89530
3604,89530
3605,89530
3606,88944
1387,88944
3151,88944
1004,3882082
28,3882082
3607,3882082
849,1314655
1188,1314655
2835,1314655
1427,293815
1092,293815
711,293815
3608,3195644
2479,3195644
3591,3195644
3609,89461
896,89461
2447,89461
100,208092
98,208092
209,208092
3610,104692
3611,104692
518,104692
902,981227
2474,981227
2693,981227
241,120655
344,120655
931,120655
2595,280460
1280,280460
3612,280460
3599,86491
838,86491
1961,86491
3546,98206
548,98206
600,98206
2459,110399
243,110399
1300,110399
3613,283026
1280,283026
2413,283026
697,424993
1792,424993
1352,424993
1937,127723
745,127723
1515,127723
1056,86066
165,86066
3614,86066
2166,2788732
68,2788732
3615,2788732
3616,85407
622,85407
1643,85407
1385,2752772
3617,2752772
3618,2752772
1690,1876451
1592,1876451
1427,1876451
488,242998
2025,242998
3619,242998
297,1220198
559,1220198
3025,1220198
750,420087
674,420087
1041,420087
1112,107079
3220,107079
2684,107079
3620,89348
2423,89348
3621,89348
603,403455
2184,403455
3050,403455
485,128445
599,128445
569,128445
2321,1564585
1049,1564585
1091,1564585
1428,2555736
3622,2555736
3623,2555736
678,846308
210,846308
239,846308
561,380623
2418,380623
2766,380623
763,100168
492,100168
3624,100168
3625,240468
3626,240468
3627,240468
843,100814
3628,100814
3629,100814
3630,295700
1211,295700
2085,295700
1283,81071
170,81071
540,81071
2506,142192
3631,142192
2991,142192
145,1935179
207,1935179
313,1935179
1379,499554
2077,499554
3632,499554
3633,2515086
3634,2515086
3635,2515086
1258,1092633
1245,1092633
760,1092633
434,314166
737,314166
2019,314166
359,1655420
141,1655420
210,1655420
997,365485
442,365485
2104,365485
1698,119572
1230,119572
807,119572
3636,399862
3637,399862
3638,399862
72,192071
139,192071
735,192071
341,151804
906,151804
263,151804
2395,157503
72,157503
1315,157503
845,1126590
8,1126590
3119,1126590
2199,124198
73,124198
168,124198
1578,368975
163,368975
673,368975
2978,86984
405,86984
980,86984
591,1470023
3639,1470023
1691,1470023
479,301199
1150,301199
3097,301199
60,1333125
76,1333125
714,1333125
176,1243957
5,1243957
670,1243957
2521,785007
341,785007
2077,785007
3019,1307068
163,1307068
3640,1307068
341,1477837
1237,1477837
1367,1477837
388,460627
3641,460627
3642,460627
2039,120586
585,120586
385,120586
3643,1748227
887,1748227
3644,1748227
75,350194
404,350194
855,350194
3645,120802
3646,120802
3647,120802
2976,166896
1390,166896
3396,166896
70,231448
1331,231448
2154,231448
997,2170299
1870,2170299
3598,2170299
3648,425413
1629,425413
3649,425413
540,82507
1342,82507
2812,82507
2499,2883434
1349,2883434
3650,2883434
1900,279286
855,279286
2732,279286
3651,462504
10,462504
3652,462504
229,1772288
676,1772288
2051,1772288
3653,1588334
67,1588334
3151,1588334
3654,1226236
3655,1226236
3656,1226236
263,1985017
1424,1985017
2865,1985017
532,107983
138,107983
890,107983
3657,165854
399,165854
1566,165854
529,200720
1553,200720
2295,200720
3109,93483
1783,93483
3658,93483
3659,438315
2490,438315
3231,438315
616,1411664
333,1411664
763,1411664
717,215545
3660,215545
243,215545
3661,3387542
3662,3387542
3663,3387542
1920,83113
33,83113
884,83113
3664,1791682
457,1791682
3665,1791682
3666,1554091
1569,1554091
3667,1554091
2360,278731
1316,278731
3122,278731
134,171356
65,171356
1015,171356
206,309912
114,309912
119,309912
70,1491044
63,1491044
1642,1491044
3668,92337
3669,92337
3670,92337
3671,432637
3672,432637
3673,432637
405,173716
1122,173716
616,173716
3674,1726669
207,1726669
3675,1726669
906,1285309
402,1285309
3676,1285309
981,285861
211,285861
1012,285861
3301,784972
1005,784972
591,784972
3677,765120
259,765120
3678,765120
548,120709
2039,120709
3679,120709
168,291502
104,291502
1705,291502
3680,884224
2016,884224
2230,884224
3681,286112
1849,286112
1919,286112
3682,330099
3410,330099
3683,330099
1834,120018
1616,120018
3684,120018
3685,2752688
3686,2752688
3687,2752688
3688,129923
1406,129923
3689,129923
1002,1372686
200,1372686
3690,1372686
2846,373024
3691,373024
3692,373024
3693,253126
981,253126
2309,253126
17,1262981
247,1262981
3355,1262981
294,464196
3693,464196
3694,464196
3695,443496
88,443496
1812,443496
3420,1183923
174,1183923
3696,1183923
2620,110857
58,110857
456,110857
1247,1210039
1277,1210039
3697,1210039
3698,2553908
3699,2553908
3700,2553908
3701,2113659
561,2113659
1827,2113659
3702,118577
218,118577
2375,118577
219,1007018
153,1007018
1809,1007018
409,1247662
596,1247662
2693,1247662
981,1220220
369,1220220
716,1220220
2973,1128071
1332,1128071
3703,1128071
3704,2325977
3705,2325977
3706,2325977
1900,1210071
1427,1210071
3707,1210071
3708,887719
3709,887719
704,887719
3710,488604
668,488604
3711,488604
3712,1320291
3713,1320291
3714,1320291
277,349416
553,349416
470,349416
3715,496436
3716,496436
3717,496436
3718,1568139
3719,1568139
3720,1568139
1211,1097643
527,1097643
3721,1097643
496,2722786
1993,2722786
3722,2722786
261,479341
3723,479341
1617,479341
3724,3074732
2226,3074732
3725,3074732
55,1319716
3726,1319716
3727,1319716
351,1147687
117,1147687
2675,1147687
3728,213985
3549,213985
3729,213985
3730,1070781
2678,1070781
1509,1070781
3321,901487
1833,901487
3731,901487
2918,1913166
791,1913166
1101,1913166
221,1376195
847,1376195
3141,1376195
2327,1091722
174,1091722
506,1091722
3732,343996
3193,343996
3733,343996
1427,195945
1092,195945
3363,195945
1842,2923316
416,2923316
3734,2923316
3735,62512
2579,62512
327,62512
2155,2556874
2907,2556874
1583,2556874
3736,1602620
1616,1602620
3737,1602620
3558,95889
622,95889
3557,95889
2653,1612319
1862,1612319
3738,1612319
3739,57193
836,57193
3740,57193
3333,441909
3741,441909
3742,441909
3273,82509
3743,82509
3744,82509
652,1161418
3745,1161418
2076,1161418
119,114279
22,114279
59,114279
3746,1694021
384,1694021
3747,1694021
3748,1198101
3749,1198101
2324,1198101
72,1527186
64,1527186
990,1527186
1970,803061
166,803061
3750,803061
3751,2176013
3569,2176013
3752,2176013
2175,78748
622,78748
3753,78748
2553,1017451
174,1017451
1739,1017451
729,67093
2282,67093
3754,67093
3755,59800
327,59800
2103,59800
3756,1701990
212,1701990
3757,1701990
3758,1405810
2816,1405810
3759,1405810
243,117603
197,117603
1914,117603
630,168501
788,168501
3760,168501
3761,94862
3762,94862
3763,94862
3764,386032
1070,386032
3765,386032
2134,2975578
1541,2975578
3766,2975578
3527,186975
298,186975
2550,186975
128,366551
745,366551
2384,366551
138,208874
153,208874
3173,208874
1698,181984
99,181984
1383,181984
3767,86465
3768,86465
3769,86465
1524,454082
1152,454082
2097,454082
972,349169
1402,349169
3770,349169
1617,97499
234,97499
3771,97499
1049,775529
211,775529
3772,775529
945,323572
1298,323572
2176,323572
3773,202677
3774,202677
3775,202677
926,280760
698,280760
3451,280760
1817,110759
73,110759
3776,110759
3709,482629
1076,482629
1355,482629
3777,92325
3778,92325
3779,92325
3780,87451
1116,87451
3781,87451
1789,441007
1756,441007
3782,441007
483,427968
315,427968
1869,427968
151,1104733
248,1104733
2570,1104733
89,120879
10,120879
3783,120879
3784,5215952
3785,5215952
3786,5215952
3787,1922612
984,1922612
3788,1922612
3789,290879
3249,290879
3790,290879
3791,100827
938,100827
1696,100827
3792,3202120
3418,3202120
3793,3202120
3316,286261
2841,286261
3794,286261
297,1185344
3795,1185344
2987,1185344
3796,420835
3797,420835
3798,420835
611,3276924
499,3276924
362,3276924
3799,920458
3800,920458
878,920458
3691,434424
1644,434424
3801,434424
2667,1259574
51,1259574
3802,1259574
3803,1183672
1779,1183672
3804,1183672
1280,1068678
707,1068678
2500,1068678
2478,90555
2397,90555
3805,90555
3806,1679332
891,1679332
2399,1679332
2207,325596
44,325596
973,325596
3712,1418646
3807,1418646
3808,1418646
3809,1661420
2816,1661420
3588,1661420
1644,211933
416,211933
1178,211933
3810,458290
1084,458290
2186,458290
1220,1641841
1715,1641841
3811,1641841
654,93437
1168,93437
463,93437
1870,1263670
153,1263670
3812,1263670
3813,79826
1093,79826
3814,79826
874,1171222
205,1171222
791,1171222
3815,62711
1543,62711
3816,62711
3817,99816
3818,99816
3819,99816
949,126886
276,126886
3820,126886
967,433416
1133,433416
397,433416
1095,1666801
612,1666801
2750,1666801
3821,118589
3593,118589
3822,118589
1979,1457765
1051,1457765
3823,1457765
3824,387596
3825,387596
3154,387596
2941,810784
528,810784
3826,810784
3827,1188996
3569,1188996
3828,1188996
1253,87277
1168,87277
3829,87277
15,2017038
3830,2017038
15,2017038
3831,164085
392,164085
3832,164085
3833,795434
3751,795434
3584,795434
3834,460989
3835,460989
3836,460989
3837,2178470
3838,2178470
3839,2178470
3840,87538
1612,87538
3538,87538
3841,43949
3842,43949
3843,43949
3844,963194
1578,963194
2019,963194
3845,493264
3846,493264
3847,493264
1553,110912
296,110912
2222,110912
3848,79588
1558,79588
2680,79588
2625,2872718
111,2872718
3849,2872718
3850,331953
1091,331953
3041,331953
3851,59742
3852,59742
3853,59742
3854,88161
94,88161
3855,88161
3856,449059
163,449059
3857,449059
3858,92005
1026,92005
3831,92005
3859,289043
3860,289043
3861,289043
3862,365957
3863,365957
3864,365957
909,79116
1036,79116
1118,79116
630,297037
791,297037
2004,297037
2601,117891
1417,117891
364,117891
699,1306980
12,1306980
68,1306980
3865,482599
3866,482599
3867,482599
916,83767
1809,83767
3791,83767
3868,1800246
3869,1800246
3870,1800246
3603,82763
1506,82763
185,82763
3871,4254584
3872,4254584
3873,4254584
492,107616
180,107616
234,107616
3874,64757
3875,64757
327,64757
1204,4474310
3876,4474310
3877,4474310
3878,111686
1022,111686
3879,111686
2872,164114
521,164114
3880,164114
3881,437800
1690,437800
131,437800
3062,120693
744,120693
1112,120693
443,1095174
71,1095174
1453,1095174
1671,365737
344,365737
3882,365737
403,144084
10,144084
1040,144084
553,279113
111,279113
645,279113
3883,479647
1159,479647
3884,479647
1473,1300851
1331,1300851
113,1300851
3885,896923
1893,896923
3886,896923
1194,2390361
3887,2390361
3888,2390361
2892,1282140
52,1282140
3889,1282140
312,110137
243,110137
807,110137
520,189998
89,189998
635,189998
1297,1604171
709,1604171
1750,1604171
717,117283
519,117283
1798,117283
1698,165831
1259,165831
525,165831
1580,206420
788,206420
2786,206420
718,104454
233,104454
